,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,date
987,40.41,Boston University,1,1014.17,0,1543213443,0.91,1.2,11/26/2018 6:24
988,40.57,Haymarket Square,1,1014.18,0,1543213443,0.92,1.36,11/26/2018 6:24
989,40.61,North End,1,1014.18,0,1543213443,0.91,1.38,11/26/2018 6:24
990,41.76,Beacon Hill,1,1011.52,0.051,1545007502,0.83,10.8,12/17/2018 0:45
991,41.77,Boston University,0.95,1011.24,0.061,1545007502,0.83,10.49,12/17/2018 0:45
992,41.55,Fenway,0.96,1011.23,0.063,1545007502,0.84,10.58,12/17/2018 0:45
993,42.79,Financial District,1,1011.51,0.047,1545007502,0.8,10.96,12/17/2018 0:45
994,41.61,Northeastern University,0.95,1011.22,0.0599,1545007502,0.84,10.68,12/17/2018 0:45
995,42.68,South Station,0.95,1011.19,0.047,1545007502,0.81,10.93,12/17/2018 0:45
996,41.6,West End,1,1011.53,0.05,1545007502,0.84,10.8,12/17/2018 0:45
997,48.26,Back Bay,1,1002.89,0,1543794774,0.94,3.92,12/2/2018 23:52
998,48.15,Beacon Hill,1,1002.89,0,1543794774,0.94,3.96,12/2/2018 23:52
999,48.24,Fenway,1,1002.9,0,1543794774,0.94,3.86,12/2/2018 23:52
1000,48.86,Financial District,1,1002.89,0,1543794774,0.92,4.01,12/2/2018 23:52
1001,48.11,Haymarket Square,1,1002.89,0,1543794774,0.94,4,12/2/2018 23:52
1002,48.13,North End,1,1002.89,0,1543794774,0.94,4.02,12/2/2018 23:52
1003,48.08,North Station,1,1002.89,0,1543794774,0.94,3.99,12/2/2018 23:52
1004,48.25,Northeastern University,1,1002.9,0,1543794774,0.94,3.89,12/2/2018 23:52
1005,48.88,South Station,1,1002.89,0,1543794774,0.92,4.01,12/2/2018 23:52
1006,48.14,Theatre District,1,1002.89,0,1543794774,0.94,3.98,12/2/2018 23:52
1007,48.07,West End,1,1002.89,0,1543794774,0.94,3.98,12/2/2018 23:52
1008,23.83,Back Bay,0.64,1006.85,0,1545133502,0.53,16.13,12/18/2018 11:45
1009,23.83,Beacon Hill,0.64,1006.83,0,1545133502,0.53,16.17,12/18/2018 11:45
1010,23.6,West End,0.64,1006.83,0,1545133502,0.54,16.18,12/18/2018 11:45
1011,43.18,Beacon Hill,0.97,1014.51,0,1543244708,0.91,3.44,11/26/2018 15:05
1012,43.25,South Station,0.97,1014.51,0,1543244708,0.91,3.53,11/26/2018 15:05
1013,43.25,West End,0.97,1014.51,0,1543244708,0.9,3.45,11/26/2018 15:05
1014,37.56,Back Bay,0.54,991.8,0,1543411928,0.7,7.1,11/28/2018 13:32
1015,38.35,North Station,0.59,991.7,0,1543411928,0.68,6.88,11/28/2018 13:32
1016,50.76,Back Bay,0.7,1000.22,0,1543870374,0.56,6.74,12/3/2018 20:52
1017,50.71,Beacon Hill,0.7,1000.21,0,1543870374,0.56,6.79,12/3/2018 20:52
1018,50.74,Boston University,0.7,1000.23,0,1543870374,0.56,6.64,12/3/2018 20:52
1019,50.68,Fenway,0.7,1000.23,0,1543870374,0.56,6.66,12/3/2018 20:52
1020,51.36,Financial District,0.7,1000.21,0,1543870374,0.54,6.85,12/3/2018 20:52
1021,50.74,Haymarket Square,0.7,1000.21,0,1543870374,0.56,6.84,12/3/2018 20:52
1022,50.77,North End,0.7,1000.21,0,1543870374,0.56,6.86,12/3/2018 20:52
1023,50.71,North Station,0.7,1000.21,0,1543870374,0.56,6.82,12/3/2018 20:52
1024,50.69,Northeastern University,0.7,1000.23,0,1543870374,0.56,6.7,12/3/2018 20:52
1025,51.35,South Station,0.69,1000.21,0,1543870374,0.54,6.85,12/3/2018 20:52
1026,50.68,Theatre District,0.7,1000.22,0,1543870374,0.56,6.81,12/3/2018 20:52
1027,50.67,West End,0.7,1000.21,0,1543870374,0.56,6.81,12/3/2018 20:52
1028,28.51,Back Bay,0.97,1005.33,0,1545122701,0.56,15.45,12/18/2018 8:45
1029,28.42,Beacon Hill,0.97,1005.31,0,1545122701,0.56,15.52,12/18/2018 8:45
1030,28.49,Boston University,0.98,1005.36,0,1545122701,0.55,15.23,12/18/2018 8:45
1031,28.38,Fenway,0.98,1005.36,0,1545122701,0.56,15.3,12/18/2018 8:45
1032,28.89,Financial District,0.96,1005.29,0,1545122701,0.55,15.68,12/18/2018 8:45
1033,28.44,Haymarket Square,0.97,1005.29,0,1545122701,0.56,15.62,12/18/2018 8:45
1034,28.48,North End,0.96,1005.29,0,1545122701,0.56,15.66,12/18/2018 8:45
1035,28.4,North Station,0.97,1005.3,0,1545122701,0.56,15.57,12/18/2018 8:45
1036,28.35,Northeastern University,0.98,1005.35,0,1545122701,0.56,15.41,12/18/2018 8:45
1037,28.87,South Station,0.96,1005.29,0,1545122701,0.55,15.69,12/18/2018 8:45
1038,28.32,Theatre District,0.97,1005.31,0,1545122701,0.56,15.61,12/18/2018 8:45
1039,28.32,West End,0.97,1005.3,0,1545122701,0.56,15.55,12/18/2018 8:45
1040,40.28,Fenway,1,1014.16,0,1543213442,0.92,1.22,11/26/2018 6:24
1041,43.92,South Station,1,1014.18,0,1543213442,0.81,1.38,11/26/2018 6:24
1042,49.48,Back Bay,0.88,1000.11,0.0044,1543841574,0.92,4.49,12/3/2018 12:52
1043,49.31,Beacon Hill,0.89,1000.1,0.0084,1543841574,0.93,4.48,12/3/2018 12:52
1044,49.4,Boston University,0.88,1000.11,0.005,1543841574,0.92,4.45,12/3/2018 12:52
1045,49.63,Fenway,0.88,1000.12,0.0039,1543841574,0.92,4.48,12/3/2018 12:52
1046,51.16,Financial District,0.89,1000.1,0.0073,1543841574,0.87,4.52,12/3/2018 12:52
1047,49.38,Haymarket Square,0.89,1000.1,0.0114,1543841574,0.92,4.49,12/3/2018 12:52
1048,49.38,North End,0.89,1000.1,0.0115,1543841574,0.92,4.5,12/3/2018 12:52
1049,49.4,North Station,0.89,1000.1,0.0124,1543841574,0.92,4.48,12/3/2018 12:52
1050,49.67,Northeastern University,0.88,1000.11,0.0032,1543841574,0.92,4.5,12/3/2018 12:52
1051,51.24,South Station,0.89,1000.1,0.0062,1543841574,0.86,4.53,12/3/2018 12:52
1052,49.54,Theatre District,0.89,1000.11,0.0062,1543841574,0.92,4.51,12/3/2018 12:52
1053,49.4,West End,0.89,1000.1,0.0113,1543841574,0.92,4.48,12/3/2018 12:52
1054,23.83,Back Bay,0.33,1034.01,0,1544712301,0.61,3,12/13/2018 14:45
1055,23.77,Beacon Hill,0.33,1034.02,0,1544712301,0.61,3.01,12/13/2018 14:45
1056,23.86,Haymarket Square,0.33,1034.02,0,1544712301,0.61,3.03,12/13/2018 14:45
1057,23.9,Theatre District,0.33,1034.01,0,1544712301,0.61,3.02,12/13/2018 14:45
1058,38.85,Back Bay,0.76,996.8,0,1543452547,0.7,9.67,11/29/2018 0:49
1059,38.79,Beacon Hill,0.76,996.79,0,1543452547,0.7,9.69,11/29/2018 0:49
1060,38.72,Fenway,0.77,996.82,0,1543452547,0.7,9.6,11/29/2018 0:49
1061,37.27,Financial District,0.76,996.79,0,1543452547,0.74,9.78,11/29/2018 0:49
1062,38.8,Haymarket Square,0.76,996.78,0,1543452547,0.7,9.73,11/29/2018 0:49
1063,38.82,North End,0.75,996.78,0,1543452547,0.7,9.75,11/29/2018 0:49
1064,38.77,North Station,0.76,996.79,0,1543452547,0.7,9.7,11/29/2018 0:49
1065,38.7,Northeastern University,0.77,996.82,0,1543452547,0.7,9.67,11/29/2018 0:49
1066,37.22,South Station,0.76,996.79,0,1543452547,0.74,9.79,11/29/2018 0:49
1067,38.69,Theatre District,0.76,996.79,0,1543452547,0.7,9.75,11/29/2018 0:49
1068,38.72,West End,0.76,996.79,0,1543452547,0.7,9.69,11/29/2018 0:49
1069,42.7,Fenway,1,1015.03,0,1544989507,0.76,9.91,12/16/2018 19:45
1070,42.19,Back Bay,0.89,1015.01,0.0062,1543239310,0.91,3.61,11/26/2018 13:35
1071,42.2,Beacon Hill,0.89,1015.01,0.0053,1543239310,0.92,3.64,11/26/2018 13:35
1072,41.98,Boston University,0.89,1015.02,0,1543239310,0.92,3.61,11/26/2018 13:35
1073,41.95,Fenway,0.89,1015.02,0,1543239310,0.92,3.58,11/26/2018 13:35
1074,42.33,Financial District,0.89,1015.01,0.0072,1543239310,0.91,3.63,11/26/2018 13:35
1075,42.3,Haymarket Square,0.89,1015.01,0.0052,1543239310,0.91,3.66,11/26/2018 13:35
1076,42.36,North End,0.89,1015.01,0.0052,1543239310,0.91,3.66,11/26/2018 13:35
1077,42.23,North Station,0.89,1015.01,0.0052,1543239310,0.92,3.67,11/26/2018 13:35
1078,42.04,Northeastern University,0.89,1015.02,0,1543239310,0.92,3.57,11/26/2018 13:35
1079,42.31,South Station,0.89,1015.01,0.0075,1543239310,0.91,3.62,11/26/2018 13:35
1080,42.19,Theatre District,0.89,1015.01,0.0063,1543239310,0.92,3.62,11/26/2018 13:35
1081,42.16,West End,0.89,1015.01,0.0052,1543239310,0.92,3.66,11/26/2018 13:35
1082,45.39,Back Bay,1,1011.86,0,1543257309,0.87,6.11,11/26/2018 18:35
1083,45.26,North Station,1,1011.88,0,1543257309,0.87,6.02,11/26/2018 18:35
1084,45.42,Northeastern University,1,1011.85,0,1543257309,0.87,6.16,11/26/2018 18:35
1085,44.76,Back Bay,0.99,989.77,0,1543317320,0.96,3.3,11/27/2018 11:15
1086,44.75,Beacon Hill,0.99,989.77,0,1543317320,0.96,3.4,11/27/2018 11:15
1087,44.66,Boston University,0.99,989.78,0,1543317320,0.96,3.19,11/27/2018 11:15
1088,44.69,Fenway,0.99,989.78,0,1543317320,0.96,3.17,11/27/2018 11:15
1089,45.42,Financial District,0.99,989.76,0,1543317320,0.94,3.45,11/27/2018 11:15
1090,44.85,Haymarket Square,0.99,989.76,0,1543317320,0.96,3.49,11/27/2018 11:15
1091,44.88,North End,0.99,989.76,0,1543317320,0.96,3.51,11/27/2018 11:15
1092,44.83,North Station,0.99,989.76,0,1543317320,0.96,3.48,11/27/2018 11:15
1093,44.76,Northeastern University,0.99,989.77,0,1543317320,0.96,3.2,11/27/2018 11:15
1094,45.44,South Station,0.99,989.76,0,1543317320,0.94,3.42,11/27/2018 11:15
1095,44.81,Theatre District,0.99,989.76,0,1543317320,0.96,3.38,11/27/2018 11:15
1096,44.78,West End,0.99,989.77,0,1543317320,0.96,3.44,11/27/2018 11:15
1097,33.53,Back Bay,0.73,1018.85,0,1543643574,0.79,3.2,12/1/2018 5:52
1098,33.54,Beacon Hill,0.74,1018.85,0,1543643574,0.79,3.25,12/1/2018 5:52
1099,33.43,Boston University,0.73,1018.85,0,1543643574,0.79,3.14,12/1/2018 5:52
1100,33.37,Fenway,0.73,1018.86,0,1543643574,0.79,3.13,12/1/2018 5:52
1101,33.57,Financial District,0.74,1018.84,0,1543643574,0.79,3.28,12/1/2018 5:52
1102,33.61,Haymarket Square,0.74,1018.84,0,1543643574,0.78,3.29,12/1/2018 5:52
1103,33.65,North End,0.74,1018.84,0,1543643574,0.78,3.3,12/1/2018 5:52
1104,33.6,North Station,0.74,1018.84,0,1543643574,0.78,3.28,12/1/2018 5:52
1105,33.41,Northeastern University,0.73,1018.86,0,1543643574,0.79,3.16,12/1/2018 5:52
1106,33.54,South Station,0.73,1018.85,0,1543643574,0.79,3.27,12/1/2018 5:52
1107,33.49,Theatre District,0.73,1018.85,0,1543643574,0.79,3.25,12/1/2018 5:52
1108,33.54,West End,0.74,1018.84,0,1543643574,0.79,3.27,12/1/2018 5:52
1109,40.99,Boston University,0.88,1016.05,0,1543603975,0.6,1.4,11/30/2018 18:52
1110,41.85,Back Bay,0.87,1021.55,0,1544971501,0.71,7.28,12/16/2018 14:45
1111,41.73,Beacon Hill,0.87,1021.57,0,1544971501,0.72,7.29,12/16/2018 14:45
1112,41.51,Boston University,0.88,1021.55,0,1544971501,0.72,7.14,12/16/2018 14:45
1113,42.08,Financial District,0.87,1021.57,0,1544971501,0.71,7.4,12/16/2018 14:45
1114,41.95,Haymarket Square,0.87,1021.58,0,1544971501,0.71,7.33,12/16/2018 14:45
1115,41.97,North End,0.87,1021.58,0,1544971501,0.71,7.35,12/16/2018 14:45
1116,41.99,North Station,0.87,1021.58,0,1544971501,0.71,7.29,12/16/2018 14:45
1117,42.06,Northeastern University,0.87,1021.54,0,1544971501,0.71,7.3,12/16/2018 14:45
1118,42.04,Theatre District,0.87,1021.56,0,1544971501,0.71,7.37,12/16/2018 14:45
1119,29.95,Back Bay,0.02,1015.52,0,1543571574,0.84,3.24,11/30/2018 9:52
1120,29.93,Beacon Hill,0.03,1015.52,0,1543571574,0.84,3.26,11/30/2018 9:52
1121,30.05,Boston University,0.02,1015.52,0,1543571574,0.83,3.15,11/30/2018 9:52
1122,29.67,Fenway,0.02,1015.52,0,1543571574,0.85,3.19,11/30/2018 9:52
1123,29.78,Financial District,0.03,1015.52,0,1543571574,0.85,3.33,11/30/2018 9:52
1124,29.81,Haymarket Square,0.03,1015.51,0,1543571574,0.84,3.29,11/30/2018 9:52
1125,29.84,North End,0.03,1015.51,0,1543571574,0.84,3.31,11/30/2018 9:52
1126,29.75,North Station,0.03,1015.51,0,1543571574,0.85,3.27,11/30/2018 9:52
1127,29.67,Northeastern University,0.02,1015.52,0,1543571574,0.85,3.24,11/30/2018 9:52
1128,29.79,South Station,0.03,1015.52,0,1543571574,0.85,3.33,11/30/2018 9:52
1129,29.71,Theatre District,0.03,1015.52,0,1543571574,0.85,3.3,11/30/2018 9:52
1130,29.71,West End,0.03,1015.52,0,1543571574,0.85,3.26,11/30/2018 9:52
1131,44.68,Back Bay,1,1023.32,0,1544852701,0.9,6.22,12/15/2018 5:45
1132,44.54,Beacon Hill,1,1023.21,0,1544852701,0.9,6.29,12/15/2018 5:45
1133,44.78,Boston University,1,1023.33,0,1544852701,0.89,6.13,12/15/2018 5:45
1134,44.48,Fenway,1,1023.28,0,1544852701,0.9,6.19,12/15/2018 5:45
1135,45.14,Financial District,1,1023.26,0,1544852701,0.88,6.36,12/15/2018 5:45
1136,44.58,Haymarket Square,1,1023.31,0,1544852701,0.9,6.29,12/15/2018 5:45
1137,44.52,North End,1,1023.21,0,1544852701,0.9,6.36,12/15/2018 5:45
1138,44.54,North Station,1,1023.31,0,1544852701,0.9,6.28,12/15/2018 5:45
1139,44.43,Northeastern University,1,1023.28,0,1544852701,0.9,6.23,12/15/2018 5:45
1140,45.1,South Station,1,1023.26,0,1544852701,0.88,6.36,12/15/2018 5:45
1141,44.45,Theatre District,1,1023.32,0,1544852701,0.91,6.27,12/15/2018 5:45
1142,44.4,West End,1,1023.21,0,1544852701,0.9,6.31,12/15/2018 5:45
1143,45.24,Beacon Hill,0.89,1021.79,0,1544874302,0.91,4.49,12/15/2018 11:45
1144,46.44,Financial District,0.89,1021.79,0,1544874302,0.87,4.55,12/15/2018 11:45
1145,45.17,Northeastern University,0.9,1021.81,0,1544874302,0.92,4.42,12/15/2018 11:45
1146,46.45,South Station,0.89,1021.79,0.002,1544874302,0.88,4.54,12/15/2018 11:45
1147,45.26,West End,0.88,1021.79,0,1544874302,0.91,4.51,12/15/2018 11:45
1148,41.72,North Station,0.93,1015.39,0.004,1543237510,0.91,3.55,11/26/2018 13:05
1149,34.17,Back Bay,0.52,991.62,0,1543395154,0.81,4.91,11/28/2018 8:52
1150,34.13,Beacon Hill,0.52,991.61,0,1543395154,0.81,4.93,11/28/2018 8:52
1151,34.12,Boston University,0.52,991.62,0,1543395154,0.81,4.84,11/28/2018 8:52
1152,34.11,Fenway,0.52,991.63,0,1543395154,0.81,4.87,11/28/2018 8:52
1153,34.53,Financial District,0.52,991.61,0,1543395154,0.8,4.98,11/28/2018 8:52
1154,34.18,Haymarket Square,0.52,991.6,0,1543395154,0.81,4.95,11/28/2018 8:52
1155,34.2,North End,0.52,991.6,0,1543395154,0.81,4.96,11/28/2018 8:52
1156,34.17,North Station,0.52,991.6,0,1543395154,0.81,4.93,11/28/2018 8:52
1157,34.12,Northeastern University,0.53,991.63,0,1543395154,0.81,4.9,11/28/2018 8:52
1158,34.52,South Station,0.52,991.61,0,1543395154,0.8,4.98,11/28/2018 8:52
1159,34.12,Theatre District,0.52,991.62,0,1543395154,0.81,4.96,11/28/2018 8:52
1160,34.12,West End,0.52,991.61,0,1543395154,0.81,4.93,11/28/2018 8:52
1161,40.53,North End,1,1014.19,0,1543212732,0.91,1.22,11/26/2018 6:12
1162,40.4,Theatre District,1,1014.18,0,1543212732,0.92,1.19,11/26/2018 6:12
1163,37.52,Fenway,0.57,998.48,0,1543464557,0.71,9.38,11/29/2018 4:09
1164,20.06,Beacon Hill,0.62,1030.21,0,1544690702,0.61,3.73,12/13/2018 8:45
1165,20.06,West End,0.62,1030.21,0,1544690702,0.61,3.76,12/13/2018 8:45
1166,30.19,Back Bay,0.11,1022.19,0,1544400501,0.58,5.09,12/10/2018 0:08
1167,30.15,Beacon Hill,0.11,1022.18,0,1544400501,0.58,5.12,12/10/2018 0:08
1168,30.15,Boston University,0.11,1022.19,0,1544400501,0.58,4.99,12/10/2018 0:08
1169,30.08,Fenway,0.11,1022.19,0,1544400501,0.58,5.01,12/10/2018 0:08
1170,28.8,Financial District,0.11,1022.18,0,1544400501,0.61,5.18,12/10/2018 0:08
1171,30.19,Haymarket Square,0.11,1022.18,0,1544400501,0.58,5.17,12/10/2018 0:08
1172,30.22,North End,0.11,1022.18,0,1544400501,0.58,5.19,12/10/2018 0:08
1173,30.18,North Station,0.11,1022.18,0,1544400501,0.58,5.15,12/10/2018 0:08
1174,30.09,Northeastern University,0.11,1022.19,0,1544400501,0.58,5.05,12/10/2018 0:08
1175,28.78,South Station,0.11,1022.19,0,1544400501,0.61,5.19,12/10/2018 0:08
1176,30.13,Theatre District,0.11,1022.19,0,1544400501,0.58,5.15,12/10/2018 0:08
1177,30.13,West End,0.11,1022.18,0,1544400501,0.58,5.14,12/10/2018 0:08
1178,44.92,Back Bay,0.99,1008.4,0.0093,1543269909,0.87,7.47,11/26/2018 22:05
1179,44.91,Beacon Hill,0.99,1008.41,0.0066,1543269909,0.87,7.51,11/26/2018 22:05
1180,44.81,Boston University,0.98,1008.39,0.0149,1543269909,0.87,7.3,11/26/2018 22:05
1181,44.8,Fenway,0.98,1008.38,0.013,1543269909,0.87,7.36,11/26/2018 22:05
1182,45.47,Financial District,0.99,1008.41,0.0045,1543269909,0.85,7.63,11/26/2018 22:05
1183,44.96,Haymarket Square,0.99,1008.42,0.0045,1543269909,0.86,7.57,11/26/2018 22:05
1184,45,North End,0.99,1008.42,0.0043,1543269909,0.86,7.6,11/26/2018 22:05
1185,44.92,North Station,0.99,1008.42,0.0055,1543269909,0.87,7.53,11/26/2018 22:05
1186,44.9,Theatre District,0.99,1008.4,0.0065,1543269909,0.87,7.58,11/26/2018 22:05
1187,44.88,West End,0.99,1008.42,0.0056,1543269909,0.87,7.52,11/26/2018 22:05
1188,44.09,Back Bay,0.58,1006.86,0,1543510374,0.53,11.51,11/29/2018 16:52
1189,44.03,Beacon Hill,0.58,1006.85,0,1543510374,0.53,11.59,11/29/2018 16:52
1190,44.1,Boston University,0.58,1006.87,0,1543510374,0.53,11.38,11/29/2018 16:52
1191,44.01,Financial District,0.57,1006.84,0,1543510374,0.53,11.66,11/29/2018 16:52
1192,44.04,Haymarket Square,0.57,1006.84,0,1543510374,0.53,11.67,11/29/2018 16:52
1193,44.06,North End,0.57,1006.84,0,1543510374,0.53,11.7,11/29/2018 16:52
1194,44.07,North Station,0.58,1006.84,0,1543510374,0.53,11.65,11/29/2018 16:52
1195,44.22,Northeastern University,0.58,1006.86,0,1543510374,0.53,11.43,11/29/2018 16:52
1196,44.07,South Station,0.57,1006.85,0,1543510374,0.53,11.65,11/29/2018 16:52
1197,44.12,Theatre District,0.57,1006.85,0,1543510374,0.53,11.6,11/29/2018 16:52
1198,44.04,West End,0.58,1006.84,0,1543510374,0.53,11.62,11/29/2018 16:52
1199,26.16,Back Bay,0.53,1033.65,0,1544715901,0.58,2.78,12/13/2018 15:45
1200,25.88,Boston University,0.53,1033.66,0,1544715901,0.58,2.73,12/13/2018 15:45
1201,26.24,Fenway,0.53,1033.65,0,1544715901,0.58,2.73,12/13/2018 15:45
1202,25.27,Financial District,0.52,1033.65,0,1544715901,0.61,2.84,12/13/2018 15:45
1203,26.26,Haymarket Square,0.52,1033.66,0,1544715901,0.58,2.84,12/13/2018 15:45
1204,26.28,North End,0.52,1033.66,0,1544715901,0.58,2.85,12/13/2018 15:45
1205,26.28,North Station,0.52,1033.66,0,1544715901,0.58,2.83,12/13/2018 15:45
1206,26.34,Northeastern University,0.53,1033.65,0,1544715901,0.58,2.75,12/13/2018 15:45
1207,25.33,South Station,0.52,1033.65,0,1544715901,0.61,2.83,12/13/2018 15:45
1208,26.24,West End,0.52,1033.66,0,1544715901,0.58,2.82,12/13/2018 15:45
1209,41.04,Fenway,0.98,1014.34,0,1543214942,0.92,1.79,11/26/2018 6:49
1210,41.61,Financial District,0.98,1014.35,0,1543214942,0.91,1.82,11/26/2018 6:49
1211,42.55,Back Bay,1,1017.4,0,1544982302,0.72,9.75,12/16/2018 17:45
1212,42.52,Beacon Hill,1,1017.42,0,1544982302,0.72,9.8,12/16/2018 17:45
1213,42.49,Fenway,1,1017.39,0,1544982302,0.72,9.63,12/16/2018 17:45
1214,43.32,Financial District,1,1017.24,0,1544982302,0.71,10.16,12/16/2018 17:45
1215,42.49,North Station,1,1017.43,0,1544982302,0.72,9.84,12/16/2018 17:45
1216,42.47,Northeastern University,1,1017.39,0,1544982302,0.72,9.7,12/16/2018 17:45
1217,42.83,South Station,1,1017.4,0,1544982302,0.71,9.91,12/16/2018 17:45
1218,42.43,Theatre District,1,1017.4,0,1544982302,0.72,9.85,12/16/2018 17:45
1219,42.45,West End,1,1017.42,0,1544982302,0.72,9.82,12/16/2018 17:45
1220,29.92,Back Bay,0.72,1035.07,0,1544762702,0.71,1.58,12/14/2018 4:45
1221,29.94,Beacon Hill,0.72,1035.07,0,1544762702,0.71,1.6,12/14/2018 4:45
1222,29.85,Boston University,0.73,1035.07,0,1544762702,0.71,1.54,12/14/2018 4:45
1223,29.43,Fenway,0.74,1034.78,0,1544762702,0.72,1.27,12/14/2018 4:45
1224,29.61,Financial District,0.72,1034.78,0,1544762702,0.72,1.4,12/14/2018 4:45
1225,29.87,North Station,0.72,1035.07,0,1544762702,0.72,1.61,12/14/2018 4:45
1226,29.74,Northeastern University,0.72,1035.07,0,1544762702,0.72,1.57,12/14/2018 4:45
1227,29.47,West End,0.73,1034.78,0,1544762702,0.72,1.37,12/14/2018 4:45
1228,43.76,Theatre District,0.99,1002.57,0.1354,1543286721,0.9,11.53,11/27/2018 2:45
1229,44.51,Theatre District,1,1008.4,0.029,1543273935,0.88,9.51,11/26/2018 23:12
1230,40.92,Back Bay,0.97,989.79,0,1543337120,0.84,9.83,11/27/2018 16:45
1231,40.83,Beacon Hill,0.96,990.25,0,1543337120,0.83,12.34,11/27/2018 16:45
1232,41.09,Boston University,0.96,990.27,0,1543337120,0.82,11.78,11/27/2018 16:45
1233,41.31,Fenway,0.96,990.28,0,1543337120,0.81,11.81,11/27/2018 16:45
1234,41.19,Financial District,0.96,990.25,0,1543337120,0.81,12.56,11/27/2018 16:45
1235,40.85,Haymarket Square,0.97,989.77,0,1543337120,0.84,10.02,11/27/2018 16:45
1236,40.83,North End,0.96,990.23,0,1543337120,0.82,12.62,11/27/2018 16:45
1237,40.89,North Station,0.97,989.77,0,1543337120,0.84,9.99,11/27/2018 16:45
1238,41.3,Northeastern University,0.96,990.29,0,1543337120,0.81,11.96,11/27/2018 16:45
1239,40.89,South Station,0.98,989.78,0,1543337120,0.84,10,11/27/2018 16:45
1240,40.94,Theatre District,0.97,989.78,0,1543337120,0.84,9.94,11/27/2018 16:45
1241,40.87,West End,0.97,989.77,0,1543337120,0.84,9.96,11/27/2018 16:45
1242,38.9,Back Bay,1,1006.4,0,1545025501,0.9,11.54,12/17/2018 5:45
1243,38.83,Boston University,1,1006.44,0,1545025501,0.89,11.34,12/17/2018 5:45
1244,38.6,Fenway,1,1006.41,0,1545025501,0.9,11.41,12/17/2018 5:45
1245,38.91,Haymarket Square,1,1006.39,0,1545025501,0.9,11.67,12/17/2018 5:45
1246,38.96,North End,1,1006.39,0,1545025501,0.9,11.7,12/17/2018 5:45
1247,38.8,North Station,1,1006.4,0,1545025501,0.9,11.63,12/17/2018 5:45
1248,38.64,Northeastern University,1,1006.39,0,1545025501,0.9,11.5,12/17/2018 5:45
1249,39.64,South Station,1,1006.36,0,1545025501,0.87,11.74,12/17/2018 5:45
1250,38.74,Theatre District,1,1006.37,0,1545025501,0.9,11.67,12/17/2018 5:45
1251,37.33,Fenway,0.62,1000.64,0,1543473700,0.71,10.42,11/29/2018 6:41
1252,37.63,North End,0.61,1000.59,0,1543473700,0.71,10.6,11/29/2018 6:41
1253,22.16,Back Bay,0.08,1027.95,0,1544679901,0.51,5.06,12/13/2018 5:45
1254,22.12,Beacon Hill,0.07,1027.97,0,1544679901,0.51,5.07,12/13/2018 5:45
1255,21.95,Boston University,0.08,1027.96,0,1544679901,0.51,4.96,12/13/2018 5:45
1256,22.33,Fenway,0.08,1027.93,0,1544679901,0.5,5.01,12/13/2018 5:45
1257,22.31,Financial District,0.07,1027.96,0,1544679901,0.51,5.15,12/13/2018 5:45
1258,22.2,Haymarket Square,0.07,1027.97,0,1544679901,0.51,5.1,12/13/2018 5:45
1259,22.26,North End,0.07,1027.97,0,1544679901,0.51,5.11,12/13/2018 5:45
1260,22.16,North Station,0.07,1027.98,0,1544679901,0.51,5.07,12/13/2018 5:45
1261,22.16,Northeastern University,0.08,1027.94,0,1544679901,0.51,5.06,12/13/2018 5:45
1262,22.35,South Station,0.07,1027.96,0,1544679901,0.51,5.16,12/13/2018 5:45
1263,22.25,Theatre District,0.07,1027.96,0,1544679901,0.51,5.12,12/13/2018 5:45
1264,22.3,West End,0.07,1027.95,0,1544679901,0.51,5.06,12/13/2018 5:45
1265,45.07,Boston University,0.25,1003.18,0,1543891983,0.62,9.13,12/4/2018 2:53
1266,33.3,Back Bay,0.84,1020.02,0,1543654374,0.79,4.36,12/1/2018 8:52
1267,33.27,Beacon Hill,0.84,1020.01,0,1543654374,0.79,4.37,12/1/2018 8:52
1268,33.25,Boston University,0.84,1020.02,0,1543654374,0.79,4.31,12/1/2018 8:52
1269,33.18,Fenway,0.84,1020.02,0,1543654374,0.79,4.33,12/1/2018 8:52
1270,33.28,Financial District,0.84,1020.01,0,1543654374,0.79,4.4,12/1/2018 8:52
1271,33.3,Haymarket Square,0.84,1020.01,0,1543654374,0.79,4.38,12/1/2018 8:52
1272,33.33,North End,0.84,1020.01,0,1543654374,0.79,4.39,12/1/2018 8:52
1273,33.29,North Station,0.84,1020.01,0,1543654374,0.79,4.37,12/1/2018 8:52
